x,y,z,qx,qy,qz,qw,u
0.05392,0.26953,0.14122,0.50184,0.50156,-0.48646,0.50985,26.30000
0.05393,0.26943,0.14121,0.50184,0.50156,-0.48646,0.50985,26.40000
0.05393,0.26933,0.14121,0.50184,0.50156,-0.48646,0.50985,26.50000
0.05393,0.26923,0.14121,0.50184,0.50156,-0.48646,0.50985,26.60000
0.05393,0.26913,0.14122,0.50184,0.50156,-0.48646,0.50985,26.70000
0.05393,0.26903,0.14122,0.50184,0.50156,-0.48646,0.50985,26.80000
0.05394,0.26893,0.14122,0.50184,0.50156,-0.48646,0.50985,26.90000
0.05394,0.26883,0.14122,0.50184,0.50156,-0.48646,0.50985,27.00000
0.05394,0.26873,0.14122,0.50184,0.50156,-0.48646,0.50985,27.10000
0.05394,0.26863,0.14122,0.50184,0.50156,-0.48646,0.50985,27.20000
0.05395,0.26853,0.14122,0.50184,0.50156,-0.48646,0.50985,27.30000
0.05395,0.26843,0.14122,0.50184,0.50156,-0.48646,0.50985,27.40000
0.05395,0.26833,0.14122,0.50184,0.50156,-0.48646,0.50985,27.50000
0.05395,0.26823,0.14122,0.50184,0.50156,-0.48646,0.50985,27.60000
0.05396,0.26813,0.14122,0.50184,0.50156,-0.48646,0.50985,27.70000
0.05396,0.26803,0.14121,0.50184,0.50156,-0.48646,0.50985,27.80000
0.05396,0.26793,0.14121,0.50184,0.50156,-0.48646,0.50985,27.90000
0.05396,0.26783,0.14121,0.50184,0.50156,-0.48646,0.50985,28.00000
0.05396,0.26773,0.14121,0.50184,0.50156,-0.48646,0.50985,28.10000
0.05397,0.26763,0.14121,0.50184,0.50156,-0.48646,0.50985,28.20000
0.05397,0.26753,0.14122,0.50184,0.50156,-0.48646,0.50985,28.30000
0.05397,0.26743,0.14122,0.50184,0.50156,-0.48646,0.50985,28.40000
0.05397,0.26733,0.14122,0.50184,0.50156,-0.48646,0.50985,28.50000
0.05398,0.26723,0.14122,0.50184,0.50156,-0.48646,0.50985,28.60000
0.05398,0.26713,0.14122,0.50184,0.50156,-0.48646,0.50985,28.70000
0.05398,0.26703,0.14122,0.50184,0.50156,-0.48646,0.50985,28.80000
0.05398,0.26693,0.14122,0.50184,0.50156,-0.48646,0.50985,28.90000
0.05399,0.26683,0.14122,0.50184,0.50156,-0.48646,0.50985,29.00000
0.05399,0.26673,0.14122,0.50184,0.50156,-0.48646,0.50985,29.10000
0.05399,0.26663,0.14122,0.50184,0.50156,-0.48646,0.50985,29.20000
0.05399,0.26653,0.14121,0.50184,0.50156,-0.48646,0.50985,29.30000
0.05399,0.26643,0.14121,0.50184,0.50156,-0.48646,0.50985,29.40000
0.05400,0.26633,0.14121,0.50184,0.50156,-0.48646,0.50985,29.50000
0.05400,0.26623,0.14121,0.50184,0.50156,-0.48646,0.50985,29.60000
0.05400,0.26613,0.14121,0.50184,0.50156,-0.48646,0.50985,29.70000
0.05400,0.26603,0.14121,0.50184,0.50156,-0.48646,0.50985,29.80000
0.05401,0.26593,0.14122,0.50184,0.50156,-0.48646,0.50985,29.90000
0.05401,0.26583,0.14122,0.50184,0.50156,-0.48646,0.50985,30.00000
0.05401,0.26573,0.14122,0.50184,0.50156,-0.48646,0.50985,30.10000
0.05401,0.26563,0.14122,0.50184,0.50156,-0.48646,0.50985,30.20000
0.05402,0.26553,0.14122,0.50184,0.50156,-0.48646,0.50985,30.30000
0.05402,0.26543,0.14122,0.50184,0.50156,-0.48646,0.50985,30.40000
0.05402,0.26533,0.14122,0.50184,0.50156,-0.48646,0.50985,30.50000
0.05402,0.26523,0.14122,0.50184,0.50156,-0.48646,0.50985,30.60000
0.05402,0.26513,0.14122,0.50184,0.50156,-0.48646,0.50985,30.70000
0.05403,0.26503,0.14121,0.50184,0.50156,-0.48646,0.50985,30.80000
0.05403,0.26493,0.14121,0.50184,0.50156,-0.48646,0.50985,30.90000
0.05403,0.26483,0.14121,0.50184,0.50156,-0.48646,0.50985,31.00000
0.05403,0.26473,0.14121,0.50184,0.50156,-0.48646,0.50985,31.10000
0.05404,0.26463,0.14121,0.50184,0.50156,-0.48646,0.50985,31.20000
0.05404,0.26453,0.14121,0.50184,0.50156,-0.48646,0.50985,31.30000
0.05404,0.26443,0.14121,0.50184,0.50156,-0.48646,0.50985,31.40000
0.05404,0.26433,0.14122,0.50184,0.50156,-0.48646,0.50985,31.50000
0.05405,0.26423,0.14122,0.50184,0.50156,-0.48646,0.50985,31.60000
0.05405,0.26413,0.14122,0.50184,0.50156,-0.48646,0.50985,31.70000
0.05405,0.26403,0.14122,0.50184,0.50156,-0.48646,0.50985,31.80000
0.05405,0.26393,0.14122,0.50184,0.50156,-0.48646,0.50985,31.90000
0.05405,0.26383,0.14122,0.50184,0.50156,-0.48646,0.50985,32.00000
0.05406,0.26373,0.14122,0.50184,0.50156,-0.48646,0.50985,32.10000
0.05406,0.26363,0.14121,0.50184,0.50156,-0.48646,0.50985,32.20000
0.05406,0.26353,0.14121,0.50184,0.50156,-0.48646,0.50985,32.30000
0.05406,0.26343,0.14121,0.50184,0.50156,-0.48646,0.50985,32.40000
0.05407,0.26333,0.14121,0.50184,0.50156,-0.48646,0.50985,32.50000
0.05407,0.26323,0.14121,0.50184,0.50156,-0.48646,0.50985,32.60000
