x,y,z,qx,qy,qz,qw,u
0.10855,0.14344,0.14047,0.52130,0.49567,-0.48895,0.49344,2.35303
0.10854,0.14341,0.14046,0.52130,0.49567,-0.48895,0.49344,2.38801
0.10854,0.14337,0.14046,0.52130,0.49567,-0.48895,0.49344,2.42294
0.10854,0.14334,0.14046,0.52130,0.49567,-0.48895,0.49344,2.45783
0.10854,0.14330,0.14046,0.52130,0.49567,-0.48895,0.49344,2.49267
0.10854,0.14327,0.14046,0.52130,0.49567,-0.48895,0.49344,2.52745
0.10854,0.14323,0.14046,0.52130,0.49567,-0.48895,0.49344,2.56217
0.10854,0.14320,0.14046,0.52130,0.49567,-0.48895,0.49344,2.59682
0.10854,0.14316,0.14046,0.52130,0.49567,-0.48895,0.49344,2.63142
0.10854,0.14313,0.14045,0.52130,0.49567,-0.48895,0.49344,2.66594
0.10854,0.14309,0.14045,0.52130,0.49567,-0.48895,0.49344,2.70038
0.10854,0.14306,0.14045,0.52130,0.49567,-0.48895,0.49344,2.73475
0.10854,0.14302,0.14045,0.52130,0.49567,-0.48895,0.49344,2.76904
0.10854,0.14299,0.14045,0.52130,0.49567,-0.48895,0.49344,2.80324
0.10854,0.14296,0.14045,0.52130,0.49567,-0.48895,0.49344,2.83735
0.10853,0.14292,0.14045,0.52130,0.49567,-0.48895,0.49344,2.87137
0.10853,0.14289,0.14045,0.52130,0.49567,-0.48895,0.49344,2.90529
0.10853,0.14285,0.14044,0.52130,0.49567,-0.48895,0.49344,2.93911
0.10853,0.14282,0.14044,0.52130,0.49567,-0.48895,0.49344,2.97283
0.10853,0.14279,0.14044,0.52130,0.49567,-0.48895,0.49344,3.00643
0.10853,0.14275,0.14044,0.52130,0.49567,-0.48895,0.49344,3.03992
0.10853,0.14272,0.14044,0.52130,0.49567,-0.48895,0.49344,3.07329
0.10853,0.14269,0.14044,0.52130,0.49567,-0.48895,0.49344,3.10654
0.10853,0.14265,0.14044,0.52130,0.49567,-0.48895,0.49344,3.13966
