x,y,z,qx,qy,qz,qw,u
0.05668,0.14839,0.14096,0.50184,0.50155,-0.48631,0.51001,3.46298
0.05669,0.14836,0.14095,0.50184,0.50155,-0.48631,0.51001,3.49442
0.05669,0.14833,0.14095,0.50184,0.50155,-0.48631,0.51001,3.52568
0.05669,0.14829,0.14095,0.50184,0.50155,-0.48631,0.51001,3.55676
0.05669,0.14826,0.14095,0.50184,0.50155,-0.48631,0.51001,3.58766
0.05669,0.14823,0.14095,0.50184,0.50155,-0.48631,0.51001,3.61835
0.05669,0.14820,0.14095,0.50184,0.50155,-0.48631,0.51001,3.64885
0.05669,0.14817,0.14095,0.50184,0.50155,-0.48631,0.51001,3.67915
0.05669,0.14814,0.14095,0.50184,0.50155,-0.48631,0.51001,3.70924
0.05669,0.14811,0.14095,0.50184,0.50155,-0.48631,0.51001,3.73912
0.05669,0.14808,0.14095,0.50184,0.50155,-0.48631,0.51001,3.76878
0.05669,0.14805,0.14095,0.50184,0.50155,-0.48631,0.51001,3.79822
0.05669,0.14802,0.14095,0.50184,0.50155,-0.48631,0.51001,3.82744
0.05669,0.14799,0.14095,0.50184,0.50155,-0.48631,0.51001,3.85642
0.05669,0.14796,0.14095,0.50184,0.50155,-0.48631,0.51001,3.88517
0.05669,0.14794,0.14095,0.50184,0.50155,-0.48631,0.51001,3.91368
0.05670,0.14791,0.14095,0.50184,0.50155,-0.48631,0.51001,3.94194
0.05670,0.14788,0.14095,0.50184,0.50155,-0.48631,0.51001,3.96995
0.05670,0.14785,0.14095,0.50184,0.50155,-0.48631,0.51001,3.99771
0.05670,0.14782,0.14095,0.50184,0.50155,-0.48631,0.51001,4.02520
0.05670,0.14780,0.14095,0.50184,0.50155,-0.48631,0.51001,4.05243
0.05670,0.14777,0.14095,0.50184,0.50155,-0.48631,0.51001,4.07939
0.05670,0.14774,0.14095,0.50184,0.50155,-0.48631,0.51001,4.10608
0.05670,0.14772,0.14095,0.50184,0.50155,-0.48631,0.51001,4.13248
0.05670,0.14769,0.14095,0.50184,0.50155,-0.48631,0.51001,4.15860
0.05670,0.14766,0.14095,0.50184,0.50155,-0.48631,0.51001,4.18443
0.05670,0.14764,0.14095,0.50184,0.50155,-0.48631,0.51001,4.20997
0.05670,0.14761,0.14095,0.50184,0.50155,-0.48631,0.51001,4.23520
0.05670,0.14759,0.14095,0.50184,0.50155,-0.48631,0.51001,4.26014
0.05670,0.14756,0.14095,0.50184,0.50155,-0.48631,0.51001,4.28476
0.05670,0.14754,0.14095,0.50184,0.50155,-0.48631,0.51001,4.30906
0.05670,0.14751,0.14095,0.50184,0.50155,-0.48631,0.51001,4.33305
0.05671,0.14749,0.14095,0.50184,0.50155,-0.48631,0.51001,4.35671
0.05671,0.14747,0.14095,0.50184,0.50155,-0.48631,0.51001,4.38004
0.05671,0.14744,0.14095,0.50184,0.50155,-0.48631,0.51001,4.40303
0.05671,0.14742,0.14095,0.50184,0.50155,-0.48631,0.51001,4.42569
0.05671,0.14740,0.14095,0.50184,0.50155,-0.48631,0.51001,4.44800
0.05671,0.14738,0.14095,0.50184,0.50155,-0.48631,0.51001,4.46996
0.05671,0.14735,0.14095,0.50184,0.50155,-0.48631,0.51001,4.49156
0.05671,0.14733,0.14095,0.50184,0.50155,-0.48631,0.51001,4.51281
0.05671,0.14731,0.14095,0.50184,0.50155,-0.48631,0.51001,4.53369
0.05671,0.14729,0.14095,0.50184,0.50155,-0.48631,0.51001,4.55419
0.05671,0.14727,0.14095,0.50184,0.50155,-0.48631,0.51001,4.57432
0.05671,0.14725,0.14095,0.50184,0.50155,-0.48631,0.51001,4.59408
0.05671,0.14723,0.14095,0.50184,0.50155,-0.48631,0.51001,4.61344
0.05671,0.14721,0.14095,0.50184,0.50155,-0.48631,0.51001,4.63242
0.05671,0.14719,0.14095,0.50184,0.50155,-0.48631,0.51001,4.65099
0.05671,0.14718,0.14095,0.50184,0.50155,-0.48631,0.51001,4.66917
0.05671,0.14716,0.14095,0.50184,0.50155,-0.48631,0.51001,4.68694
0.05671,0.14714,0.14095,0.50184,0.50155,-0.48631,0.51001,4.70431
0.05671,0.14712,0.14095,0.50184,0.50155,-0.48631,0.51001,4.72125
0.05671,0.14711,0.14095,0.50184,0.50155,-0.48631,0.51001,4.73778
0.05671,0.14709,0.14095,0.50184,0.50155,-0.48631,0.51001,4.75387
0.05672,0.14707,0.14095,0.50184,0.50155,-0.48631,0.51001,4.76954
0.05672,0.14706,0.14095,0.50184,0.50155,-0.48631,0.51001,4.78477
0.05672,0.14704,0.14095,0.50184,0.50155,-0.48631,0.51001,4.79956
0.05672,0.14703,0.14095,0.50184,0.50155,-0.48631,0.51001,4.81391
0.05672,0.14701,0.14095,0.50184,0.50155,-0.48631,0.51001,4.82781
0.05672,0.14700,0.14095,0.50184,0.50155,-0.48631,0.51001,4.84125
